relation,layer,head,accuracy_select,n_correct_select,n_total_select,accuracy_test,n_correct_test,n_total_test,accuracy_dev,n_correct_dev,n_total_dev
object_det_to_noun,16,6,0.03634298693923907,64,1761,0.030456852791878174,12,394,0.03211009174311927,14,436
object_det_to_noun,16,7,0.0817717206132879,144,1761,0.07106598984771574,28,394,0.10321100917431193,45,436
object_det_to_noun,16,8,0.0034071550255536627,6,1761,0.0025380710659898475,1,394,0.013761467889908258,6,436
object_det_to_noun,16,9,0.015332197614991482,27,1761,0.015228426395939087,6,394,0.013761467889908258,6,436
object_det_to_noun,16,10,0.028960817717206135,51,1761,0.03299492385786802,13,394,0.04128440366972477,18,436
object_det_to_noun,16,11,0.07211811470755253,127,1761,0.06345177664974619,25,394,0.06880733944954129,30,436
object_det_to_noun,16,12,0.003975014196479273,7,1761,0.0025380710659898475,1,394,0.0022935779816513763,1,436
object_det_to_noun,16,13,0.29528676888131744,520,1761,0.2969543147208122,117,394,0.2706422018348624,118,436
object_det_to_noun,16,14,0.11811470755252697,208,1761,0.09390862944162437,37,394,0.13990825688073394,61,436
object_det_to_noun,16,15,0.019875070982396367,35,1761,0.02030456852791878,8,394,0.013761467889908258,6,436
object_det_to_noun,16,16,0.03520726859738785,62,1761,0.03553299492385787,14,394,0.03669724770642202,16,436
object_det_to_noun,16,17,0.05224304372515616,92,1761,0.04060913705583756,16,394,0.045871559633027525,20,436
object_det_to_noun,16,18,0.022146507666098807,39,1761,0.01015228426395939,4,394,0.02522935779816514,11,436
object_det_to_noun,16,19,0.05735377626348666,101,1761,0.050761421319796954,20,394,0.045871559633027525,20,436
object_det_to_noun,16,20,0.2220329358319137,391,1761,0.22842639593908629,90,394,0.22935779816513763,100,436
object_det_to_noun,16,21,0.0028392958546280523,5,1761,0.0,0,394,0.0,0,436
object_det_to_noun,16,22,0.005110732538330494,9,1761,0.007614213197969543,3,394,0.009174311926605505,4,436
object_det_to_noun,16,23,0.2061328790459966,363,1761,0.18527918781725888,73,394,0.22706422018348624,99,436
object_det_to_noun,16,24,0.010221465076660987,18,1761,0.012690355329949238,5,394,0.013761467889908258,6,436
object_det_to_noun,16,25,0.0073821692220329355,13,1761,0.0025380710659898475,1,394,0.0,0,436
object_det_to_noun,16,26,0.22373651334469052,394,1761,0.19796954314720813,78,394,0.2018348623853211,88,436
object_det_to_noun,16,27,0.02441794434980125,43,1761,0.01015228426395939,4,394,0.020642201834862386,9,436
object_det_to_noun,17,0,0.013628620102214651,24,1761,0.01015228426395939,4,394,0.0022935779816513763,1,436
object_det_to_noun,17,1,0.027257240204429302,48,1761,0.02030456852791878,8,394,0.011467889908256881,5,436
object_det_to_noun,17,2,0.028392958546280524,50,1761,0.02030456852791878,8,394,0.016055045871559634,7,436
object_det_to_noun,17,3,0.38671209540034074,681,1761,0.4010152284263959,158,394,0.3761467889908257,164,436
object_det_to_noun,17,4,0.17149346961953435,302,1761,0.1700507614213198,67,394,0.17889908256880735,78,436
object_det_to_noun,17,5,0.02612152186257808,46,1761,0.02284263959390863,9,394,0.020642201834862386,9,436
object_det_to_noun,17,6,0.004542873367404884,8,1761,0.0,0,394,0.0045871559633027525,2,436
object_det_to_noun,17,7,0.1260647359454855,222,1761,0.10406091370558376,41,394,0.11926605504587157,52,436
object_det_to_noun,17,8,0.262350936967632,462,1761,0.25380710659898476,100,394,0.2591743119266055,113,436
object_det_to_noun,17,9,0.02555366269165247,45,1761,0.015228426395939087,6,394,0.022935779816513763,10,436
object_det_to_noun,17,10,0.05792163543441227,102,1761,0.050761421319796954,20,394,0.045871559633027525,20,436
object_det_to_noun,17,11,0.25383304940374785,447,1761,0.233502538071066,92,394,0.21788990825688073,95,436
object_det_to_noun,17,12,0.039750141964792735,70,1761,0.050761421319796954,20,394,0.045871559633027525,20,436
object_det_to_noun,17,13,0.054514480408858604,96,1761,0.0583756345177665,23,394,0.052752293577981654,23,436
object_det_to_noun,17,14,0.028392958546280524,50,1761,0.03553299492385787,14,394,0.02522935779816514,11,436
object_det_to_noun,17,15,0.05281090289608177,93,1761,0.050761421319796954,20,394,0.05045871559633028,22,436
object_det_to_noun,17,16,0.007950028392958546,14,1761,0.0025380710659898475,1,394,0.0,0,436
object_det_to_noun,17,17,0.04599659284497445,81,1761,0.03299492385786802,13,394,0.03669724770642202,16,436
object_det_to_noun,17,18,0.06700738216922203,118,1761,0.06852791878172589,27,394,0.06422018348623854,28,436
object_det_to_noun,17,19,0.03577512776831346,63,1761,0.03299492385786802,13,394,0.020642201834862386,9,436
object_det_to_noun,17,20,0.02668938103350369,47,1761,0.017766497461928935,7,394,0.022935779816513763,10,436
object_det_to_noun,17,21,0.01306076093128904,23,1761,0.005076142131979695,2,394,0.01834862385321101,8,436
object_det_to_noun,17,22,0.011357183418512209,20,1761,0.015228426395939087,6,394,0.009174311926605505,4,436
object_det_to_noun,17,23,0.01590005678591709,28,1761,0.012690355329949238,5,394,0.027522935779816515,12,436
object_det_to_noun,17,24,0.04088586030664395,72,1761,0.050761421319796954,20,394,0.02981651376146789,13,436
object_det_to_noun,17,25,0.006246450880181715,11,1761,0.005076142131979695,2,394,0.006880733944954129,3,436
object_det_to_noun,17,26,0.010789324247586598,19,1761,0.007614213197969543,3,394,0.0045871559633027525,2,436
object_det_to_noun,17,27,0.032935831913685404,58,1761,0.030456852791878174,12,394,0.03211009174311927,14,436
object_det_to_noun,18,0,0.24304372515616127,428,1761,0.22842639593908629,90,394,0.21559633027522937,94,436
object_det_to_noun,18,1,0.0028392958546280523,5,1761,0.0025380710659898475,1,394,0.0045871559633027525,2,436
object_det_to_noun,18,2,0.0028392958546280523,5,1761,0.007614213197969543,3,394,0.0045871559633027525,2,436
object_det_to_noun,18,3,0.034071550255536626,60,1761,0.027918781725888325,11,394,0.027522935779816515,12,436
object_det_to_noun,18,4,0.18568994889267462,327,1761,0.18781725888324874,74,394,0.22018348623853212,96,436
object_det_to_noun,18,5,0.011357183418512209,20,1761,0.02030456852791878,8,394,0.009174311926605505,4,436
object_det_to_noun,18,6,0.018739352640545145,33,1761,0.0025380710659898475,1,394,0.020642201834862386,9,436
object_det_to_noun,18,7,0.4151050539466212,731,1761,0.3883248730964467,153,394,0.3853211009174312,168,436
object_det_to_noun,18,8,0.0017035775127768314,3,1761,0.0025380710659898475,1,394,0.0045871559633027525,2,436
object_det_to_noun,18,9,0.034071550255536626,60,1761,0.02030456852791878,8,394,0.022935779816513763,10,436
object_det_to_noun,18,10,0.0709823963657013,125,1761,0.0583756345177665,23,394,0.05963302752293578,26,436
object_det_to_noun,18,11,0.008517887563884156,15,1761,0.005076142131979695,2,394,0.009174311926605505,4,436
object_det_to_noun,18,12,0.022146507666098807,39,1761,0.017766497461928935,7,394,0.013761467889908258,6,436
object_det_to_noun,18,13,0.12776831345826234,225,1761,0.1065989847715736,42,394,0.12155963302752294,53,436
object_det_to_noun,18,14,0.06416808631459398,113,1761,0.0532994923857868,21,394,0.05963302752293578,26,436
object_det_to_noun,18,15,0.07893242475865986,139,1761,0.07106598984771574,28,394,0.06651376146788991,29,436
object_det_to_noun,18,16,0.02328222600795003,41,1761,0.027918781725888325,11,394,0.01834862385321101,8,436
object_det_to_noun,18,17,0.13855763770584895,244,1761,0.1218274111675127,48,394,0.11926605504587157,52,436
object_det_to_noun,18,18,0.04599659284497445,81,1761,0.04568527918781726,18,394,0.0481651376146789,21,436
object_det_to_noun,18,19,0.054514480408858604,96,1761,0.04060913705583756,16,394,0.05733944954128441,25,436
object_det_to_noun,18,20,0.07155025553662692,126,1761,0.05583756345177665,22,394,0.052752293577981654,23,436
object_det_to_noun,18,21,0.24247586598523566,427,1761,0.2182741116751269,86,394,0.26376146788990823,115,436
object_det_to_noun,18,22,0.022714366837024418,40,1761,0.012690355329949238,5,394,0.03669724770642202,16,436
object_det_to_noun,18,23,0.027825099375354913,49,1761,0.017766497461928935,7,394,0.02522935779816514,11,436
object_det_to_noun,18,24,0.011357183418512209,20,1761,0.02030456852791878,8,394,0.0045871559633027525,2,436
object_det_to_noun,18,25,0.27030096536059056,476,1761,0.23604060913705585,93,394,0.26376146788990823,115,436
object_det_to_noun,18,26,0.027825099375354913,49,1761,0.02030456852791878,8,394,0.01834862385321101,8,436
object_det_to_noun,18,27,0.16240772288472458,286,1761,0.1548223350253807,61,394,0.1720183486238532,75,436
object_det_to_noun,19,0,0.3390119250425894,597,1761,0.2512690355329949,99,394,0.3302752293577982,144,436
object_det_to_noun,19,1,0.018739352640545145,33,1761,0.015228426395939087,6,394,0.013761467889908258,6,436
object_det_to_noun,19,2,0.009085746734809767,16,1761,0.015228426395939087,6,394,0.011467889908256881,5,436
object_det_to_noun,19,3,0.029528676888131742,52,1761,0.027918781725888325,11,394,0.022935779816513763,10,436
object_det_to_noun,19,4,0.011357183418512209,20,1761,0.02030456852791878,8,394,0.02522935779816514,11,436
object_det_to_noun,19,5,0.12720045428733673,224,1761,0.11421319796954314,45,394,0.12614678899082568,55,436
object_det_to_noun,19,6,0.10732538330494037,189,1761,0.09644670050761421,38,394,0.12385321100917432,54,436
object_det_to_noun,19,7,0.0034071550255536627,6,1761,0.0025380710659898475,1,394,0.0045871559633027525,2,436
object_det_to_noun,19,8,0.001135718341851221,2,1761,0.0025380710659898475,1,394,0.006880733944954129,3,436
object_det_to_noun,19,9,0.0034071550255536627,6,1761,0.005076142131979695,2,394,0.006880733944954129,3,436
object_det_to_noun,19,10,0.0017035775127768314,3,1761,0.0025380710659898475,1,394,0.0,0,436
object_det_to_noun,19,11,0.12436115843270869,219,1761,0.16751269035532995,66,394,0.10321100917431193,45,436
object_det_to_noun,19,12,0.04088586030664395,72,1761,0.027918781725888325,11,394,0.02522935779816514,11,436
object_det_to_noun,19,13,0.014196479273140262,25,1761,0.015228426395939087,6,394,0.016055045871559634,7,436
object_det_to_noun,19,14,0.017035775127768313,30,1761,0.01015228426395939,4,394,0.009174311926605505,4,436
object_det_to_noun,19,15,0.1902328222600795,335,1761,0.19543147208121828,77,394,0.21559633027522937,94,436
object_det_to_noun,19,16,0.1419647927314026,250,1761,0.13451776649746192,53,394,0.13073394495412843,57,436
