layer,head,entropy,entropy_norm,entropy_no_sink,sink_mass,n_sentences,diffusion_time
22,21,1.491252012848854,0.5267056514322758,1.436143806576729,0.0785390216432279,400,63
22,22,0.7663125289231538,0.26624396312981846,0.8353416212275624,0.1359465496437042,400,63
22,23,1.977576757669449,0.6917244629561901,1.9297272112965584,0.10006476753740572,400,63
22,24,1.3887139838933944,0.4839120867103338,1.3788922015577554,0.1124041992041748,400,63
22,25,1.4967035250365734,0.5239335586130619,1.4782459561526775,0.09346661663672422,400,63
22,26,1.3266459633409977,0.4611776378750801,1.3409575394541025,0.12194621929142159,400,63
22,27,1.4723599484562875,0.5161700527369976,1.4536287994682788,0.07910503768362105,400,63
23,0,1.4461033627390862,0.514146218188107,1.4459008038789034,0.09442721893719863,400,63
23,1,1.3472889489680528,0.48022957917302844,1.327739897593856,0.13644510265556165,400,63
23,2,1.1313159709423781,0.4026717601902783,1.1729519394785166,0.10041534964737366,400,63
23,3,0.9157965731620789,0.32516933403909204,0.9537320674210786,0.13710865909000858,400,63
23,4,1.1273666176944972,0.3926471488922834,1.135899205878377,0.14414192497497424,400,63
23,5,1.519720660224557,0.5363494850508869,1.498772728294134,0.12082410412025638,400,63
23,6,1.3059664141386746,0.46163916125893595,1.3087683971226216,0.12004831322585233,400,63
23,7,1.7767482554912568,0.6288746570795775,1.735909762531519,0.06759975350345485,400,63
23,8,2.1010287323594095,0.7312176622450351,2.0563285928964614,0.07642165964003653,400,63
23,9,1.4508426517248154,0.5063569483906031,1.4184001177549361,0.11533746257307939,400,63
23,10,0.8069171392172575,0.2868307301029563,0.8187324639409781,0.10389926801348338,400,63
23,11,1.3116095125675202,0.4600677291303873,1.3161887748539447,0.1075652534456458,400,63
23,12,1.3386092266440393,0.47234985753893854,1.308684854656458,0.0843964805197902,400,63
23,13,1.2217299420386554,0.43432472478598355,1.2186033229529858,0.08976136948971543,400,63
23,14,1.2243928728997708,0.43383014149963856,1.2372445655614137,0.09623394235153683,400,63
23,15,1.4381840321421624,0.5021728533506393,1.4288242453336715,0.09798996771045494,400,63
23,16,1.8899784204363823,0.6638892408460378,1.8394447472691535,0.08354604620835744,400,63
23,17,1.1342544859647752,0.4050358382612467,1.126537461876869,0.10039046667632646,400,63
23,18,1.1742834043502808,0.4161763077974319,1.1783775236457585,0.09827824902662542,400,63
23,19,1.3850757904350757,0.489278859347105,1.3625381629168987,0.11542509414139204,400,63
23,20,1.8919139993190766,0.659639235585928,1.8575077176094055,0.09574817498913035,400,63
23,21,1.9172589054703713,0.6747526617348194,1.872214525192976,0.1953522135876119,400,63
23,22,2.3260661727190017,0.8158084857463836,2.254287455677986,0.09994161807466298,400,63
23,23,1.4661837422847748,0.5250991614162922,1.4277030505239963,0.09649944450939074,400,63
23,24,1.7216652819514275,0.611960193067789,1.676122446656227,0.07185231629409827,400,63
23,25,1.7109722542762755,0.5985451447963714,1.6907900950312615,0.057371218183543536,400,63
23,26,1.7820951434969903,0.6317048716545105,1.7444004502892494,0.07800065002054907,400,63
23,27,1.571245302259922,0.5601526669412852,1.5030880673229694,0.08305617659003474,400,63
24,0,2.0196245220303535,0.7074873214960098,1.9714877484738826,0.07653829987859354,400,63
24,1,1.1481002400815488,0.41050479888916014,1.0757454912364484,0.06961201204918326,400,63
24,2,1.6797545817494393,0.5948324006795883,1.6184402407705785,0.05369747288408689,400,63
24,3,1.253811900615692,0.4471698952466249,1.1766524194180965,0.07753263818332926,400,63
24,4,1.356128139793873,0.4909258034080267,1.2827220521867275,0.07895535811316222,400,63
24,5,1.3481194460391999,0.48821617498993874,1.2945284935832024,0.04480427919887006,400,63
24,6,1.3593631193041802,0.49046147380024196,1.3018583512306214,0.07215378708788193,400,63
24,7,0.9925399373471737,0.35243183236569164,0.9230735905468463,0.16955971737857908,400,63
24,8,1.11954388409853,0.40102349888533356,1.0614484119415284,0.16079658461734653,400,63
24,9,1.6168069435656072,0.5669516701251268,1.556813362762332,0.1333602421777323,400,63
24,10,1.098931004628539,0.38718819770962,1.0986022076010704,0.13067112232442013,400,63
24,11,1.2150123063474894,0.43153803769499066,1.2466869356483221,0.09831141521703103,400,63
24,12,1.578222368657589,0.5577545684948564,1.5673390959203244,0.11212460064620246,400,63
24,13,1.2298176889121533,0.43686804961413145,1.1856997722387315,0.13285681104462127,400,63
24,14,1.242602055221796,0.44948949191719295,1.2205545644462108,0.08242675195273477,400,63
24,15,1.3798732525110244,0.49028483644127846,1.3588565722107888,0.10519628137582913,400,63
24,16,1.3774763648211956,0.4926270102709532,1.3453379033505917,0.09490576523239724,400,63
24,17,1.3024615098536014,0.46288570791482925,1.3002466943860054,0.09125411711487687,400,63
24,18,1.8933066445589066,0.6640839523077011,1.8367620034515857,0.07233667576685548,400,63
24,19,1.0560090605914594,0.3712594576179981,1.1149087207764388,0.11598588630091398,400,63
24,20,1.4795650033652783,0.5343162144720555,1.4268964836001397,0.05851492745277938,400,63
24,21,1.2342853970825671,0.43627026848495004,1.2507734210044146,0.09676073220965918,400,63
24,22,1.5906214547157287,0.5625895781069994,1.5430893824994565,0.0978121291892603,400,63
24,23,1.3676898427307607,0.4796214148402214,1.3481163395196198,0.12277753171743826,400,63
24,24,2.136472389101982,0.7452279119938612,2.08138743057847,0.07972089921706356,400,63
24,25,1.1231756696850062,0.3956650886312127,1.140898692458868,0.10734570116153919,400,63
24,26,1.1950497042387724,0.42514266811311247,1.2051593977212907,0.10243013940344099,400,63
24,27,1.7878975886106492,0.6345557110011577,1.7201830346882343,0.06486257254262455,400,63
25,0,1.4914158526062966,0.5372766720503569,1.44478973954916,0.08463693847879768,400,63
25,1,1.4159133498370648,0.504403980448842,1.3519370023906232,0.055689990117680284,400,63
25,2,1.2296489568054676,0.4468444063514471,1.1805059629678727,0.0614481735159643,400,63
25,3,1.5381919851899146,0.5500394130498171,1.481542423516512,0.07463884339202195,400,63
25,4,1.3805712805688382,0.48756897494196894,1.3735565765202045,0.060199442214798185,400,63
25,5,1.443632802516222,0.5236722651869059,1.389561615139246,0.0644193216622807,400,63
25,6,1.2536184638738632,0.45731797605752944,1.196559808552265,0.0820287621440366,400,63
25,7,1.1770788653939963,0.4169495655223727,1.1517900964617729,0.11007247562985867,400,63
25,8,1.0834673777222634,0.3873985118791461,1.0571949143707753,0.11421834678330925,400,63
25,9,1.2490256269276143,0.44322075478732587,1.223791048154235,0.0971314710547449,400,63
25,10,1.3098691390454769,0.46247546330094336,1.288698808811605,0.09726514937356115,400,63
25,11,1.1437418952584266,0.40596082642674447,1.10754417039454,0.1356651455210522,400,63
25,12,1.2458465162664651,0.4419353298470378,1.21199285954237,0.0968412375706248,400,63
25,13,1.6163467746973037,0.5680643879622221,1.5647079783678055,0.09933811575057916,400,63
25,14,0.9768943962454796,0.3546563659608364,0.9277714823186397,0.07059608174895401,400,63
25,15,0.8091718973219395,0.2865360888466239,0.8320677891001105,0.11723932498542126,400,63
25,16,1.319606178998947,0.47680703058838847,1.2673105320334435,0.1069147980841808,400,63
25,17,1.3638155420124531,0.4866247811168432,1.301822844594717,0.03749160652107093,400,63
25,18,1.3325630231201648,0.481421427577734,1.2750317925214767,0.046578860139125024,400,63
25,19,1.3524338802695275,0.48623654261231425,1.3017534954845906,0.07434447473147884,400,63
25,20,1.8868869513273239,0.6581350837647915,1.8583969326317311,0.06688157518627122,400,63
25,21,1.7164567987620831,0.6127195125073195,1.6601842634379864,0.0622865762677975,400,63
25,22,1.725774695277214,0.6139177601784468,1.6707160054147243,0.0705481364444131,400,63
25,23,1.3675079603493214,0.48371560018509624,1.3364574819803239,0.09968269769684411,400,63
25,24,2.1838179075717927,0.7666070146858692,2.112914385199547,0.08375639915233478,400,63
25,25,1.5155160468816757,0.5351156523823738,1.4447716000676154,0.1060685255692806,400,63
25,26,1.9474632781744003,0.691136429309845,1.8787634313106536,0.056907534020720046,400,63
25,27,1.6151634499430656,0.5796980739384889,1.5640199072659016,0.07150901276501827,400,63
26,0,1.2489413843303918,0.444802454598248,1.2006843934953213,0.06856563314533559,400,63
26,1,1.203814744502306,0.43149330306798217,1.1485693112760782,0.072259413303982,400,63
26,2,1.3010672733932733,0.4631440423056483,1.2430573211982847,0.07192690484254854,400,63
26,3,1.262240327000618,0.4510423443093896,1.2101592271029948,0.07359701979003148,400,63
26,4,1.226645562723279,0.43691767159849404,1.1628696986287832,0.0855552217317745,400,63
26,5,1.1917199024558067,0.42712426956743,1.1244423335045577,0.09254883430432528,400,63
26,6,1.186610671505332,0.42205484412610533,1.1291323813050986,0.09189552641531919,400,63
26,7,1.5306524264812469,0.5357581877708435,1.4374518319964409,0.08477698696078732,400,63
26,8,0.963714504390955,0.33976266015321016,0.9279281260073184,0.08755625310586765,400,63
26,9,1.259155757576227,0.44907571855932477,1.2158936554938555,0.0672509526796057,400,63
26,10,1.3931829181313515,0.49217048853635786,1.2829543733596802,0.16062772536184639,400,63
26,11,0.7275634357333183,0.2629354030266404,0.6709126250445843,0.06998658585653175,400,63
26,12,1.4574810537695884,0.5078211306780577,1.351298893764615,0.33632574761286377,400,63
26,13,1.1747947305440902,0.422037557028234,1.0907582832872869,0.12490199258318171,400,63
26,14,1.6918498980998993,0.598060258179903,1.6068525333702564,0.07936826110235415,400,63
26,15,1.215269003212452,0.43720683198422194,1.1391940848529338,0.07226373162586242,400,63
26,16,1.4531073464453221,0.517345048263669,1.374727209955454,0.09851206899969839,400,63
26,17,1.2264939026534558,0.43871208027005193,1.1794951262325049,0.08035528111620806,400,63
26,18,1.3468150021135807,0.4768920496478677,1.2884319508075714,0.08286960387194994,400,63
26,19,1.2834852474927902,0.4561936954408884,1.2217158398404717,0.08671492480207235,400,63
26,20,1.7133952388167382,0.612792981788516,1.6298414134979249,0.06454475769773126,400,63
26,21,2.207724144756794,0.7728844462335109,2.1195218858122824,0.07999328766949475,400,63
26,22,1.447224445939064,0.5073027960211038,1.4339965668320656,0.05504290626500733,400,63
26,23,1.4475709982216358,0.5071815536171198,1.4022030878067016,0.08164535334333778,400,63
26,24,1.1871728518605231,0.42208342358469964,1.1368402102589608,0.07439031939080451,400,63
26,25,0.7659779684245587,0.2747084678336978,0.7670326042175293,0.10867552703479305,400,63
26,26,1.7870289605855942,0.6306298187375069,1.7365844705700875,0.053145271259127186,400,63
26,27,1.3996414123475551,0.4988333480805159,1.32899617806077,0.08177535791532137,400,63
27,0,1.895668776333332,0.6670617432892323,1.8156938895583152,0.06854965701932088,400,63
27,1,1.5753999055922032,0.5544482488185167,1.4949917148053646,0.09423098907107487,400,63
27,2,1.8881128311157227,0.6650889144837856,1.8028072437644005,0.07918270904105157,400,63
27,3,1.5952536740899086,0.5628199320286512,1.5013030509650707,0.08938666185131297,400,63
27,4,1.539916042238474,0.5416557972133159,1.4594106674939393,0.1114181241497863,400,63
27,5,1.6488451413810252,0.5796601382642984,1.5630046992003919,0.11486431405413895,400,63
27,6,1.7061599031090737,0.6003883048146963,1.6157488010823726,0.10211964661022649,400,63
27,7,1.4589776354283095,0.5001028116047382,1.4184563209116459,0.03866421793143673,400,63
27,8,2.361825201511383,0.8247834751009941,2.31205771535635,0.08358955356059596,400,63
27,9,2.484450237751007,0.8649001051485539,2.4244013744592667,0.08068101399112493,400,63
27,10,0.4219994075343705,0.15263118042530807,0.41398415094853946,0.07033399224048481,400,63
27,11,1.2282723834365605,0.4245905252546072,1.2326197937875987,0.07811608797404915,400,63
27,12,0.5437789721973241,0.19800285614095628,0.5330389145307709,0.06761158836074173,400,63
27,13,0.5664763768948614,0.20393920917995273,0.5471573115512729,0.06696375177940354,400,63
27,14,1.6496386760473252,0.5790745241194963,1.5647824853658676,0.10416060042567551,400,63
27,15,1.6297779242694377,0.5731702013313771,1.5573388595879079,0.10516281174554024,400,63
27,16,1.7917872528731822,0.6293830131739377,1.7044622750580312,0.10364652856136672,400,63
27,17,1.6613220381736755,0.582341201454401,1.5757558414340018,0.10276409140205942,400,63
27,18,1.6102424322068691,0.5660042026638985,1.5147746750712394,0.10732436951599084,400,63
27,19,1.7918615534901619,0.629478397294879,1.7008549217879771,0.0755683754500933,400,63
27,20,1.6075687411427497,0.5627423923462629,1.5239346864819527,0.1135335197695531,400,63
27,21,1.6476086585223675,0.578532038256526,1.556810299679637,0.09991335211379919,400,63
27,22,1.693032333701849,0.59160216614604,1.6138124895095824,0.09375818537781015,400,63
27,23,1.6833363062143325,0.5914306071400642,1.597029240578413,0.10202831878676079,400,63
27,24,1.6561109343171119,0.581173684746027,1.5759785763174294,0.09570911387039814,400,63
27,25,1.9011771762371064,0.6747011205554009,1.833526881635189,0.033449130143271756,400,63
27,26,1.9017319002747535,0.6711768639087677,1.8193840071558953,0.07436354064615443,400,63
27,27,1.6612053340673447,0.5840561704337597,1.564175366461277,0.14979075794341043,400,63
