treebank,timestep,normalized_progress,layer,head,entropy_mean,entropy_normalized,entropy_no_bos,bos_sink_mass,n_seeds
UD_English-EWT,8,0.125,0,2,1.1849752713150883,0.4115218727646934,1.7909104826644686,0.5977860814357391,3
UD_English-EWT,8,0.125,0,3,0.45491867593891633,0.16638200114147272,0.3937811187259812,0.027575041855539523,3
UD_English-EWT,8,0.125,0,4,1.3089899830316585,0.4518460508405524,2.2272509970517325,0.6404268936422027,3
UD_English-EWT,8,0.125,0,5,2.2374344462145435,0.7791840887634919,2.454729077594528,0.18159165918972944,3
UD_English-EWT,8,0.125,0,6,2.442915582157441,0.8561859103395463,2.494506086238095,0.09096351515023354,3
UD_English-EWT,8,0.125,0,7,1.6790052915368576,0.5882558419965398,2.0046639437829645,0.41613643599473926,3
UD_English-EWT,8,0.125,0,8,1.994991932708926,0.6948139430867548,2.2935686636655057,0.4040162527326406,3
UD_English-EWT,8,0.125,0,9,2.6170256435871124,0.9202493910760582,2.7118516393372274,0.2501140587194695,3
UD_English-EWT,8,0.125,0,10,2.5951680695207178,0.9162485025196246,2.5545007129401673,0.10305977266880673,3
UD_English-EWT,8,0.125,0,11,2.4902750473530566,0.8856075229002074,2.4105335472928586,0.06308000184636299,3
UD_English-EWT,8,0.125,1,0,1.0112483940869297,0.36508406116083597,1.0349480604756292,0.1208441894822067,3
UD_English-EWT,8,0.125,1,1,0.777462080175325,0.2825113456123534,0.7961275825355005,0.17835530687042112,3
UD_English-EWT,8,0.125,1,2,2.2603631522811827,0.7870435721662381,2.64859440005325,0.3413561457778261,3
UD_English-EWT,8,0.125,1,3,2.333750372810225,0.8246446487528396,2.3500472129694097,0.19012942758197124,3
UD_English-EWT,8,0.125,1,4,1.9906003221136626,0.7136158102366169,1.9836811354902926,0.15175764502631753,3
UD_English-EWT,8,0.125,1,5,2.4188889311202453,0.8580111373338338,2.4824331402235775,0.23578917784599387,3
UD_English-EWT,8,0.125,1,6,1.752404766547441,0.6355058444911816,2.5023745880860884,0.4963227977436748,3
UD_English-EWT,8,0.125,1,7,2.426590153862653,0.8631881609510251,2.4331570673184317,0.18517222126202829,3
UD_English-EWT,8,0.125,1,8,2.5678113909584144,0.9076523233196339,2.522969787889491,0.08870136443498411,3
UD_English-EWT,8,0.125,1,9,2.6288614512466992,0.9330139575889577,2.6151837587682274,0.17193187815637645,3
UD_English-EWT,8,0.125,1,10,2.2604228945920593,0.8143105033743224,2.521586541323931,0.3000615917041029,3
UD_English-EWT,8,0.125,1,11,2.218406157306852,0.7769780984784864,2.25381583415094,0.09361873090162005,3
UD_English-EWT,8,0.125,2,0,1.1979044967607504,0.43094813008745286,1.1601585283576898,0.051763286199732396,3
UD_English-EWT,8,0.125,2,1,0.26104953655725405,0.09197407933713318,2.4050217076511764,0.9126833782061419,3
