layer,head,object_adj_to_noun,object_det_to_noun,object_to_verb,subject_adj_to_noun,subject_det_to_noun,subject_to_verb,adjacent_mean,distant_mean,max_relation,second_relation,selectivity,adjacency_bias
6,0,0.0258620689655172,0.0076142131979695,0.413953488372093,0.1168831168831168,0.2147058823529411,0.1312217194570135,0.09126632034988616,0.2725876039145533,0.413953488372093,0.2147058823529411,0.1992476060191519,-0.18132128356466712
6,1,0.8103448275862069,0.6015228426395939,0.0232558139534883,0.7012987012987013,0.438235294117647,0.5588235294117647,0.6378504164105372,0.2910396716826265,0.8103448275862069,0.7012987012987013,0.10904612628750554,0.3468107447279107
6,2,0.0258620689655172,0.0076142131979695,0.0437209302325581,0.0519480519480519,0.0911764705882352,0.06184012066365,0.04415020117494345,0.05278052544810405,0.0911764705882352,0.06184012066365,0.029336349924585205,-0.0086303242731606
6,3,0.1379310344827586,0.0837563451776649,0.1069767441860465,0.2142857142857142,0.1823529411764705,0.138763197586727,0.15458150878065205,0.12286997088638675,0.2142857142857142,0.1823529411764705,0.031932773109243695,0.0317115378942653
6,4,0.0862068965517241,0.0380710659898477,0.2269767441860465,0.1428571428571428,0.0558823529411764,0.0754147812971342,0.08075436458497275,0.15119576274159036,0.2269767441860465,0.1428571428571428,0.0841196013289037,-0.07044139815661761
6,5,0.1982758620689655,0.1802030456852792,0.2344186046511628,0.1818181818181818,0.2264705882352941,0.1327300150829562,0.19669191945193015,0.1835743098670595,0.2344186046511628,0.2264705882352941,0.007948016415868703,0.013117609584870654
6,6,0.396551724137931,0.2208121827411167,0.1181395348837209,0.3311688311688311,0.1823529411764705,0.1063348416289592,0.28272141980608734,0.11223718825634005,0.396551724137931,0.3311688311688311,0.06538289296909988,0.1704842315497473
6,7,0.4353448275862069,0.2385786802030456,0.0893023255813953,0.3701298701298701,0.2117647058823529,0.1463046757164404,0.31395452095036885,0.11780350064891784,0.4353448275862069,0.3701298701298701,0.06521495745633682,0.196151020301451
6,8,0.0043103448275862,0.0101522842639593,0.4027906976744186,0.0974025974025974,0.2352941176470588,0.0957767722473604,0.08678983603530042,0.2492837349608895,0.4027906976744186,0.2352941176470588,0.16749658002735981,-0.16249389892558908
6,9,0.7931034482758621,0.5532994923857868,0.0037209302325581,0.8116883116883117,0.5794117647058824,0.4419306184012066,0.6843757542639608,0.22282577431688236,0.8116883116883117,0.7931034482758621,0.01858486341244958,0.46154997994707847
6,10,0.1077586206896551,0.032994923857868,0.0213953488372093,0.0909090909090909,0.0617647058823529,0.2481146304675716,0.07335683533474172,0.13475498965239044,0.2481146304675716,0.1077586206896551,0.1403560097779165,-0.06139815431764872
6,11,0.021551724137931,0.0050761421319796,0.6167441860465116,0.1103896103896103,0.2088235294117647,0.1402714932126696,0.08646025151782141,0.3785078396295906,0.6167441860465116,0.2088235294117647,0.40792065663474686,-0.29204758811176923
7,0,0.0086206896551724,0.0101522842639593,0.5572093023255814,0.1103896103896103,0.2352941176470588,0.0950226244343891,0.0911141754889502,0.3261159633799853,0.5572093023255814,0.2352941176470588,0.32191518467852265,-0.23500178789103507
7,1,0.7025862068965517,0.583756345177665,0.0697674418604651,0.5454545454545454,0.2588235294117647,0.5007541478129713,0.5226551567351316,0.28526079483671823,0.7025862068965517,0.583756345177665,0.11882986171888676,0.2373943618984134
7,2,0.2413793103448276,0.3756345177664975,0.0530232558139534,0.2207792207792207,0.2852941176470588,0.1463046757164404,0.28077179163440114,0.0996639657651969,0.3756345177664975,0.2852941176470588,0.09034040011943867,0.18110782586920424
7,3,0.4612068965517241,0.1192893401015228,0.0697674418604651,0.3441558441558441,0.1676470588235294,0.3076923076923077,0.2730747849081551,0.18872987477638642,0.4612068965517241,0.3441558441558441,0.11705105239587998,0.0843449101317687
7,4,0.0344827586206896,0.0634517766497461,0.3720930232558139,0.1623376623376623,0.2647058823529412,0.1380090497737556,0.1312445199902598,0.2550510365147848,0.3720930232558139,0.2647058823529412,0.10738714090287271,-0.12380651652452498
7,5,0.1637931034482758,0.0279187817258883,0.0297674418604651,0.0974025974025974,0.0205882352941176,0.2594268476621418,0.07742567946771978,0.14459714476130345,0.2594268476621418,0.1637931034482758,0.095633744213866,-0.06717146529358367
7,6,0.1853448275862069,0.1725888324873096,0.0716279069767441,0.2207792207792207,0.1705882352941176,0.1598793363499245,0.1873252790367137,0.11575362166333429,0.2207792207792207,0.1853448275862069,0.03543439319301378,0.07157165737337941
7,7,0.1982758620689655,0.1192893401015228,0.015813953488372,0.3376623376623376,0.2117647058823529,0.3567119155354449,0.2167480614287947,0.18626293451190845,0.3567119155354449,0.3376623376623376,0.019049577873107293,0.030485126916886263
7,8,0.2198275862068965,0.0786802030456852,0.5506976744186046,0.3376623376623376,0.3088235294117647,0.1365007541478129,0.23624841408167102,0.3435992142832088,0.5506976744186046,0.3376623376623376,0.213035336756267,-0.10735080020153775
7,9,0.0818965517241379,0.0203045685279187,0.2641860465116279,0.1493506493506493,0.2264705882352941,0.1289592760180995,0.11950558945949999,0.19657266126486372,0.2641860465116279,0.2264705882352941,0.037715458276333824,-0.07706707180536373
7,10,0.7629310344827587,0.5456852791878173,0.001860465116279,0.7857142857142857,0.5852941176470589,0.418552036199095,0.6699061792579801,0.210206250657687,0.7857142857142857,0.7629310344827587,0.022783251231527024,0.45969992860029313
7,11,0.6508620689655172,0.5126903553299492,0.015813953488372,0.6688311688311688,0.5617647058823529,0.394419306184012,0.598537074752247,0.205116629836192,0.6688311688311688,0.6508620689655172,0.01796909986565154,0.39342044491605505
8,0,0.0862068965517241,0.0203045685279187,0.0316279069767441,0.1493506493506493,0.1323529411764706,0.1078431372549019,0.09705376390169068,0.069735522115823,0.1493506493506493,0.1323529411764706,0.0169977081741787,0.027318241785867683
8,1,0.3491379310344827,0.1979695431472081,0.0037209302325581,0.5844155844155844,0.4235294117647059,0.4019607843137255,0.38876311759049526,0.2028408572731418,0.5844155844155844,0.4235294117647059,0.1608861726508785,0.18592226031735345
8,2,0.2586206896551724,0.1345177664974619,0.1051162790697674,0.2662337662337662,0.2323529411764706,0.1689291101055807,0.22293129089071778,0.13702269458767405,0.2662337662337662,0.2586206896551724,0.007613076578593836,0.08590859630304373
8,3,0.396551724137931,0.3934010152284264,0.0241860465116279,0.3246753246753247,0.2911764705882353,0.4675716440422323,0.3514511336574794,0.2458788452769301,0.4675716440422323,0.396551724137931,0.07101991990430129,0.10557228838054927
8,4,0.1896551724137931,0.0355329949238578,0.6548837209302325,0.3051948051948052,0.2029411764705882,0.2458521870286576,0.18333103725076105,0.45036795397944507,0.6548837209302325,0.3051948051948052,0.3496889157354273,-0.267036916728684
8,5,0.0258620689655172,0.0126903553299492,0.3395348837209302,0.1168831168831168,0.2176470588235294,0.1191553544494721,0.09327065000052814,0.22934511908520117,0.3395348837209302,0.2176470588235294,0.12188782489740083,-0.13607446908467302
8,6,0.5387931034482759,0.3274111675126903,0.0111627906976744,0.577922077922078,0.4323529411764706,0.4313725490196078,0.46911982251487866,0.2212676698586411,0.577922077922078,0.5387931034482759,0.039128974473802036,0.24785215265623756
8,7,0.0043103448275862,0.0177664974619289,0.533953488372093,0.1233766233766233,0.2705882352941176,0.1085972850678733,0.10401042524006399,0.3212753867199831,0.533953488372093,0.2705882352941176,0.2633652530779754,-0.21726496147991914
8,8,0.2887931034482758,0.1878172588832487,0.0809302325581395,0.422077922077922,0.1941176470588235,0.2624434389140271,0.2732014828670675,0.1716868357360833,0.422077922077922,0.2887931034482758,0.1332848186296462,0.10151464713098424
8,9,0.3922413793103448,0.2360406091370558,0.0604651162790697,0.3181818181818182,0.2264705882352941,0.2639517345399698,0.2932335987161282,0.16220842540951974,0.3922413793103448,0.3181818181818182,0.07405956112852663,0.13102517330660846
8,10,0.6724137931034483,0.4314720812182741,0.1506976744186046,0.7012987012987013,0.4441176470588235,0.3770739064856712,0.5623255556698118,0.2638857904521379,0.7012987012987013,0.6724137931034483,0.028884908195253023,0.2984397652176739
8,11,0.3793103448275862,0.2741116751269035,0.1088372093023255,0.4675324675324675,0.3647058823529411,0.1870286576168929,0.3714150924599746,0.1479329334596092,0.4675324675324675,0.3793103448275862,0.08822212270488133,0.22348215900036542
